anyo,fecha_exportacion,evaluacion,alumno,ensenanza,curso,contenido,bloque_contenido,nota_numerica,tipo_nota,observacion,capacidades_inf,medidas_inf,borrar,sobreescribir
2021,19/10/2023 16:17:54,02,12423630,5,2712309756,0622, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12423630,5,2712309756,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,0625, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,0829, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,0622, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12558868,5,2712309756,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12560260,5,2712309756,CV0003, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,12560260,5,2712309756,0627, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12560260,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,12560260,5,2712309756,0625, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12560260,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12560260,5,2712309756,0179, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,0627, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,0623, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,0622, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12723369,5,2712309756,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,0627, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,0623, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,0622, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723400,5,2712309756,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,0623, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723410,5,2712309756,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,EX,10243338,5,2712309756,0622, ,2,146988240, , , ,N,N
2021,19/10/2023 16:17:54,EX,10243338,5,2712309756,0627, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,10243338,5,2712309756,0623, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,10268549,5,2712309756,0627, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,10377505,5,2712309756,0622, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,EX,10377505,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,EX,10377505,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,EX,10514591,5,2712309756,0622, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,EX,10514591,5,2712309756,0627, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,EX,10514591,5,2712309756,0625, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,EX,11884908,5,2712309756,0627, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,12560260,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,CV0003, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,0829, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,0622, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10006179,5,2712309756,0179, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10243338,5,2712309756,0622, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,10243338,5,2712309756,0627, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,FI,10243338,5,2712309756,0623, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,FI,10268549,5,2712309756,0627, ,3,146988241, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,10309968,5,2712309756,0622, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10309968,5,2712309756,0627, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10309968,5,2712309756,0623, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10309968,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10377505,5,2712309756,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10377505,5,2712309756,0627, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10377505,5,2712309756,0623, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,FI,10377505,5,2712309756,0625, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,10377505,5,2712309756,0622, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,10377505,5,2712309756,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10394884,5,2712309756,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10394884,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10394884,5,2712309756,0623, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10394884,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10394884,5,2712309756,0622, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10394884,5,2712309756,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,0829, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10474628,5,2712309756,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,0829, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,0622, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10513829,5,2712309756,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10514591,5,2712309756,CV0003, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10514591,5,2712309756,0627, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,FI,10514591,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10514591,5,2712309756,0625, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,10514591,5,2712309756,0622, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,10514591,5,2712309756,0179, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,CV0003, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,0622, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10676835,5,2712309756,0179, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10713707,5,2712309756,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,0622, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10717533,5,2712309756,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,0623, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,0829, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10731160,5,2712309756,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10775067,5,2712309756,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10775067,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10775067,5,2712309756,0623, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10775067,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10775067,5,2712309756,0622, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10775067,5,2712309756,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,0623, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10781411,5,2712309756,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10785486,5,2712309756,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10785486,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10785486,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10785486,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10785486,5,2712309756,0622, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10785486,5,2712309756,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10811511,5,2712309756,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,10811511,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10811511,5,2712309756,0623, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10811511,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,10811511,5,2712309756,0622, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,10811511,5,2712309756,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,11318400,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,11318400,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,11318400,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,11318400,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,11884908,5,2712309756,0627, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,11888959,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,11888959,5,2712309756,0627, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12421774,5,2712309756,CV0003, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12421774,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12421774,5,2712309756,0179, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,0622, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12423630,5,2712309756,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,0625, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,0829, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12558868,5,2712309756,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12560260,5,2712309756,CV0003, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12560260,5,2712309756,0627, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12560260,5,2712309756,0623, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12560260,5,2712309756,0625, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,12560260,5,2712309756,0622, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12560260,5,2712309756,0179, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,0627, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,0623, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,0625, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723369,5,2712309756,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,0627, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,0623, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,0829, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,0622, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723400,5,2712309756,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,CV0003, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,0627, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,0623, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,0625, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,0829, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,0622, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,12723410,5,2712309756,0179, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,CV0004, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,0826, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,0822, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,0827, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,0823, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10233575,5,2712309749,0825, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,CV0004, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,0826, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,0824, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,0822, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,0827, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,0823, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10244322,5,2712309749,0825, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,CV0004, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,0826, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,0824, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,0822, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,0827, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,0823, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10252158,5,2712309749,0825, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,CV0004, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,0826, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,0824, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,0822, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,0827, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,0823, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10268177,5,2712309749,0825, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,CV0004, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,0826, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,0822, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,0827, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,0823, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268549,5,2712309749,0825, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,CV0004, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,0826, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,0822, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,0827, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,0823, ,7,360492991, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,01,10268936,5,2712309749,0825, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,CV0004, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,0826, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,0822, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,0827, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,0823, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10291295,5,2712309749,0825, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,CV0004, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,0826, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,0822, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,0827, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,0823, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10293109,5,2712309749,0825, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,CV0004, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,0826, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,0822, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,0827, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,0823, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10296698,5,2712309749,0825, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,CV0004, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,0826, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,0824, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,0822, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,0827, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,0823, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10297461,5,2712309749,0825, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,CV0004, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,0826, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,0824, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,0822, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,0827, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,0823, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398976,5,2712309749,0825, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,CV0004, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,0826, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,0824, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,0822, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,0827, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,0823, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10416539,5,2712309749,0825, ,6,146988243, , , ,N,N
